customer_id,Fitness__forecast,Food__forecast,Friend Activities__forecast,Gifts__forecast,Groceries__forecast,Hobbies__forecast,Housing and Utilities__forecast,Medical/Dental__forecast,Personal Hygiene__forecast,Shopping__forecast,Subscriptions__forecast,Transportation__forecast,Travel__forecast,Fitness__avg_txn,Food__avg_txn,Friend Activities__avg_txn,Gifts__avg_txn,Groceries__avg_txn,Hobbies__avg_txn,Housing and Utilities__avg_txn,Medical/Dental__avg_txn,Personal Hygiene__avg_txn,Shopping__avg_txn,Subscriptions__avg_txn,Transportation__avg_txn,Travel__avg_txn,Fitness__n_txn,Food__n_txn,Friend Activities__n_txn,Gifts__n_txn,Groceries__n_txn,Hobbies__n_txn,Housing and Utilities__n_txn,Medical/Dental__n_txn,Personal Hygiene__n_txn,Shopping__n_txn,Subscriptions__n_txn,Transportation__n_txn,Travel__n_txn,Fitness__max30d,Food__max30d,Friend Activities__max30d,Gifts__max30d,Groceries__max30d,Hobbies__max30d,Housing and Utilities__max30d,Medical/Dental__max30d,Personal Hygiene__max30d,Shopping__max30d,Subscriptions__max30d,Transportation__max30d,Travel__max30d,Fitness__velocity,Food__velocity,Friend Activities__velocity,Gifts__velocity,Groceries__velocity,Hobbies__velocity,Housing and Utilities__velocity,Medical/Dental__velocity,Personal Hygiene__velocity,Shopping__velocity,Subscriptions__velocity,Transportation__velocity,Travel__velocity
CUST_0125,622.88,329.91,150.16,129.08,18.73,5.99,129.21,59.82,222.8,3747.9,15.47,18.53,851.83,296.6923529411765,181.49,130.10666666666665,281.54,28.39375,109.67333333333333,282.98833333333334,388.5470588235294,271.78833333333336,2366.2428571428572,29.328181818181818,176.12,715.6528571428571,17.0,8.0,6.0,2.0,8.0,3.0,6.0,17.0,6.0,14.0,11.0,13.0,7.0,1096.8700000000001,574.75,262.75,331.75,58.26,117.92,1089.96,903.91,400.0,9000.0,54.21,849.86,2000.0,1.928359206061778,2.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.5
CUST_0126,244.98,54.31,298.89,138.07,14.05,23.45,916.27,24.4,118.79,970.13,23.52,89.09,847.32,237.77666666666664,18.240000000000002,238.11333333333334,366.005,24.11125,67.45736842105264,1453.7315,444.0166666666667,162.6290909090909,1643.3781818181817,18.30875,771.01,323.4364285714286,9.0,13.0,9.0,2.0,8.0,19.0,20.0,3.0,11.0,11.0,16.0,7.0,14.0,612.54,78.94,911.28,485.14,60.230000000000004,282.39,5046.59,524.69,588.63,3702.16,67.88,1600.0,1159.98,0.5,1.0,1.0,1.0,1.0,0.5,1.5935238095238096,1.0,0.5,1.5386025327704955,0.5,1.0,0.5
CUST_0127,356.96,127.24,424.06,102.82,26.54,26.85,22.87,99.63,7.34,388.69,14.7,37.98,950.71,299.0566666666667,127.12428571428572,173.87,302.4116666666667,13.790000000000001,146.967,90.49846153846154,346.84499999999997,7.115,2348.2257142857147,17.208571428571428,228.70222222222225,950.34,3.0,7.0,11.0,6.0,4.0,10.0,13.0,8.0,2.0,7.0,14.0,9.0,2.0,626.4,259.25,530.55,952.05,22.51,366.84000000000003,209.22,693.04,7.43,3000.0,48.2,713.99,953.72,1.0,0.5,1.0,1.0,0.5,0.5,0.5,0.5,1.0,1.0,1.0,0.5,0.5
CUST_0128,184.22,30.75,372.48,138.63,6.7,25.14,335.95,39.11,754.98,2007.17,13.56,3.96,481.55,368.0006666666667,54.14000000000001,334.7923076923077,238.81357142857146,6.720000000000001,114.12166666666667,802.98,265.32,255.59235294117644,3000.0,29.672000000000004,26.614444444444445,324.5083333333334,15.0,3.0,13.0,14.0,5.0,6.0,16.0,8.0,17.0,2.0,10.0,9.0,6.0,1754.48,90.84,1000.0,1391.7,10.84,238.36,4969.26,515.38,851.72,3000.0,65.22,93.13,1332.15,1.0,1.0,1.0,1.2524601289446895,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CUST_0129,415.53,360.38,169.2,679.83,10.17,4.24,702.57,193.81,15.22,2594.4,15.85,36.42,44.1,463.4428571428571,360.38,224.63000000000002,368.3282608695652,9.856,46.634,682.163125,385.97285714285715,12.214285714285714,2317.0969230769233,43.118,193.65363636363637,44.1,7.0,1.0,7.0,23.0,5.0,5.0,16.0,14.0,14.0,13.0,5.0,11.0,1.0,792.47,360.38,506.7,1953.44,16.67,75.23,2915.54,1072.08,32.39,3317.94,80.0,567.66,44.1,1.0,1.0,1.0,2.0,0.5,1.0,0.5,2.0,0.5,1.0,1.0,1.0,1.0
CUST_0130,1278.2,36.51,514.45,162.5,36.71,28.26,472.32,67.71,243.16,397.1,9.18,67.03,686.73,1008.4453846153847,25.522,215.68833333333333,340.3,38.905,129.35333333333332,2077.2263636363637,370.7383333333333,217.39285714285714,604.518,36.50153846153846,211.84666666666666,476.334,13.0,5.0,18.0,1.0,2.0,6.0,11.0,12.0,7.0,10.0,13.0,9.0,5.0,2500.0,51.19,981.3199999999999,340.3,46.93,229.93,7404.02,772.17,416.16,3138.36,103.05,582.77,996.68,1.0,1.0,0.5,0.5,1.0,1.0,0.5,1.0,1.0,0.5,0.5,1.0,1.0
CUST_0131,209.26,0.0,413.87,1449.99,6.01,8.02,215.47,271.25,5.11,127.07,8.0,19.21,264.03,165.37333333333333,0.0,359.79,796.994,11.621500000000001,86.352,910.0999999999999,631.6895833333333,20.901999999999997,237.95,18.906,136.63777777777779,205.579,9.0,0.0,5.0,5.0,20.0,5.0,8.0,24.0,5.0,7.0,5.0,18.0,10.0,540.08,0.0,773.75,2368.96,52.95,163.76999999999998,5000.0,2293.73,49.900000000000006,598.8,53.0,726.17,597.23,0.5,0.0,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5
CUST_0132,731.78,11.87,108.05,22.09,18.22,27.62,516.25,41.45,36.79,410.41,14.78,5.08,488.02,314.8772727272727,29.698333333333334,108.05,42.08,32.96846153846154,266.125,964.2511111111112,285.595,39.83307692307692,906.4749999999999,31.467777777777776,75.94999999999999,399.3830769230769,11.0,6.0,1.0,2.0,13.0,8.0,18.0,8.0,13.0,8.0,9.0,4.0,13.0,937.83,72.51,108.05,50.84,129.94,636.77,6267.6,384.67,283.25,2409.12,87.52,80.19,1068.11,2.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,1.0,0.5,1.0
CUST_0133,168.69,16.26,161.3,270.87,16.48,8.18,1594.18,446.47,127.92,410.44,16.17,29.59,746.73,339.23285714285714,30.257272727272724,140.8876923076923,269.77333333333337,24.52285714285714,203.8166666666667,2015.882,488.0524,131.88333333333333,1770.3488888888887,35.78666666666667,181.30888888888887,518.8080952380953,7.0,11.0,13.0,12.0,7.0,3.0,5.0,25.0,12.0,9.0,6.0,9.0,21.0,671.1,97.75,604.12,818.38,44.17,236.71,5000.0,1378.84,403.35,3100.85,96.56,790.55,2505.04,1.0,0.5,0.5,1.0,0.7382179675994109,1.0,1.0,0.5,0.5,0.5,0.5,1.0,1.0
CUST_0134,857.99,39.01,82.83,68.06,18.09,9.41,0.0,12.84,45.96,3009.38,19.15,0.95,289.69,857.99,24.435499999999998,83.4525,198.1076923076923,28.13,174.90666666666667,0.0,140.762,13.625,2418.4326666666666,41.73222222222223,8.795714285714286,278.04200000000003,1.0,20.0,4.0,13.0,8.0,3.0,0.0,5.0,4.0,15.0,9.0,7.0,5.0,857.99,76.94,104.72,385.88,51.540000000000006,290.17,0.0,181.63,28.79,6000.0,132.77,11.02,508.58,1.0,0.5020620794443238,1.0,1.0,0.5,1.0,0.0,0.5,2.0,0.5,1.0,0.5,0.5
CUST_0135,77.24,40.37,285.18,564.26,26.43,1.89,257.89,52.83,25.97,2137.02,20.16,44.46,417.07,175.92666666666665,37.404545454545456,283.76666666666665,1011.9899999999999,12.3925,51.805,539.6483333333333,288.932,24.052857142857142,2962.626666666667,31.242142857142856,212.38166666666666,416.6636363636364,9.0,11.0,3.0,3.0,4.0,2.0,6.0,10.0,7.0,6.0,14.0,12.0,11.0,505.84,157.09,349.63,1365.51,17.93,52.71,2491.27,537.8,53.53,3000.0,132.7,536.69,2000.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,1.900196463654224
CUST_0136,300.26,88.14,473.38,142.92,20.77,28.36,581.8,133.46,248.01,1227.63,4.02,25.74,503.58,235.4257142857143,42.844210526315784,211.03466666666665,307.32375,19.558333333333334,121.88384615384615,1400.592,464.109375,299.82666666666665,2431.605,11.26,168.64000000000001,491.84666666666664,7.0,19.0,15.0,8.0,6.0,13.0,5.0,16.0,9.0,10.0,1.0,20.0,3.0,562.9,121.39,961.98,733.32,49.56,421.28,3629.49,1110.9099999999999,675.85,3000.0,11.26,620.73,1070.12,1.0,0.5,0.5,0.5,1.0,0.5,1.0,1.0,2.0,0.5,1.0,0.5,1.0
CUST_0137,128.39,70.58,322.39,89.06,17.19,36.08,1328.65,22.21,277.23,216.24,15.23,0.05,254.27,281.8975,44.34,190.32875,112.72625000000001,33.28380952380952,126.76625,1479.389,405.825,275.9506666666667,2443.9784615384615,18.122500000000002,2.98,419.2838095238095,8.0,6.0,8.0,8.0,21.0,16.0,10.0,6.0,15.0,13.0,4.0,1.0,21.0,523.99,72.58,628.59,213.66000000000003,193.04,286.98,4436.2699999999995,797.13,520.81,6000.0,39.2,2.98,2000.0,1.0,2.0,1.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0,0.5,1.0,0.5
CUST_0138,588.51,81.9,60.09,937.52,32.84,26.0,1297.79,25.2,37.19,2073.36,6.85,0.24,483.4,272.1072727272727,83.34555555555556,53.104285714285716,1456.33,28.134761904761906,80.94083333333333,2033.006,684.515,96.26666666666667,2074.4333333333334,15.76,6.296666666666667,335.7042857142857,11.0,9.0,7.0,8.0,21.0,12.0,20.0,2.0,12.0,3.0,7.0,3.0,7.0,656.65,246.21,101.31,2500.0,80.04,306.9,6324.61,878.8,403.55,3000.0,30.869999999999997,8.12,1684.04,2.0,0.5,1.0,1.0,1.0,0.5,0.6470199999999999,0.5,0.5,1.0,1.0,1.0,0.5
CUST_0139,259.35,73.64,58.79,72.57,20.96,46.71,579.74,96.87,10.71,671.83,35.12,67.51,965.24,243.62666666666667,51.742,58.79,107.85333333333331,22.075714285714287,194.22230769230768,1197.956153846154,377.56,14.023333333333333,2469.027,42.013999999999996,233.09133333333332,448.915,3.0,5.0,1.0,3.0,7.0,13.0,13.0,7.0,9.0,10.0,5.0,15.0,18.0,501.34,110.82,58.79,267.23,78.12,406.68,4437.14,874.04,30.45,6000.0,65.92,621.98,2405.91,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.8598574821852731,1.0,1.0,1.3978397486252945,2.0
CUST_0140,99.38,36.65,130.8,429.47,22.41,37.08,1409.45,12.74,23.13,961.65,22.44,0.13,433.86,170.45416666666668,82.87375,133.75,455.85823529411766,23.028,203.82999999999998,3767.99,344.26,18.30857142857143,2613.063076923077,57.150000000000006,2.5733333333333333,903.0550000000001,12.0,8.0,10.0,17.0,5.0,5.0,4.0,2.0,21.0,13.0,4.0,3.0,4.0,518.3,121.19,495.48,1817.82,29.52,332.71,5000.0,469.54,55.47,9000.0,58.31,3.05,2000.0,1.0,0.5,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.5,1.0
CUST_0141,552.35,90.88,112.32,154.62,23.51,18.12,0.0,56.46,607.58,4199.36,8.82,3.81,569.18,351.2322222222222,80.38545454545455,101.74842105263158,196.49818181818182,25.34,49.964,0.0,293.30100000000004,266.5775,2519.0172727272725,16.873333333333335,56.83,490.75,9.0,11.0,19.0,11.0,9.0,10.0,0.0,10.0,8.0,11.0,9.0,4.0,13.0,2368.96,247.51,479.88,777.4100000000001,56.22,108.67,0.0,963.46,400.0,6000.0,51.25,87.43,1234.41,2.0,1.0,0.5,0.5,0.5,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5
CUST_0142,754.06,170.7,464.4,677.59,45.52,49.53,40.12,93.42,370.46,1709.74,37.78,1.79,268.57,234.41714285714286,156.40375,466.1038461538462,637.115,40.717777777777776,199.5091666666667,109.79666666666667,325.89846153846156,191.68652173913043,2461.3226666666665,44.09307692307693,13.714285714285714,203.96833333333333,21.0,8.0,13.0,18.0,18.0,12.0,3.0,13.0,23.0,15.0,13.0,7.0,12.0,1528.38,454.09,1517.22,2505.68,117.42,500.0,118.97,729.77,502.43,6000.0,96.65,38.11,1325.56,2.0,0.5,0.5,1.720720720720721,0.5,0.8207031752153234,1.0,1.2137350534927627,0.5,1.0,0.5,1.0,1.0
CUST_0143,144.73,68.59,262.2,144.15,15.29,21.28,235.22,14.61,49.34,486.2,13.8,32.55,1040.03,103.60799999999999,78.88846153846154,133.8175,295.93333333333334,12.431666666666667,118.43800000000002,613.806129032258,196.98250000000002,188.14285714285714,988.4350000000001,21.81888888888889,185.178,1142.4183333333333,5.0,13.0,8.0,3.0,6.0,20.0,31.0,4.0,7.0,2.0,9.0,10.0,6.0,217.59,198.34,237.45,367.09,18.87,299.66,4036.81,533.71,669.8199999999999,1254.18,52.24,481.17,2000.0,1.0,0.9574893506041902,0.5,1.0,1.0,0.5,0.5,1.0,0.5,1.0,1.0,1.0,1.0
CUST_0144,130.81,22.45,469.86,461.07,17.98,17.94,29.24,254.99,235.65,709.61,4.85,14.94,621.54,374.9316666666666,19.107999999999997,484.575,543.329,38.916363636363634,490.44,104.42428571428572,395.3511111111111,131.18,868.0057142857142,11.8525,146.08666666666667,492.74142857142857,6.0,10.0,6.0,10.0,11.0,2.0,7.0,18.0,5.0,7.0,8.0,6.0,7.0,1484.82,38.32,969.86,1914.95,93.65,500.0,210.53,1185.52,304.18,2478.26,32.46,294.66,959.4000000000001,1.0,1.0,0.5,1.0,0.5,1.0,0.6908988591599735,0.5,1.0,1.0,0.7854518736223365,1.0,1.0
CUST_0145,224.34,16.13,132.66,82.71,12.13,56.97,633.74,0.0,7.65,1337.42,17.71,18.74,461.27,123.22666666666667,16.565,113.65,143.16500000000002,12.611428571428572,93.40176470588234,1701.6979999999999,0.0,18.06714285714286,1671.2715789473684,28.028181818181817,142.535,421.6766666666667,6.0,6.0,9.0,4.0,7.0,17.0,5.0,0.0,7.0,19.0,11.0,8.0,6.0,277.8,23.02,328.82,332.85,25.23,459.89,3471.26,0.0,32.13,6000.0,54.74,635.48,882.99,1.0,1.0,0.5,0.5,0.5,1.0,1.0,0.0,0.5,2.0,1.0,0.5,0.5
CUST_0146,635.82,8.1,622.73,0.0,15.77,6.88,67.16,82.69,17.94,402.06,28.12,31.2,344.23,493.09999999999997,15.768333333333333,618.885,0.0,14.419999999999998,93.8975,174.84666666666666,534.7776470588235,19.062727272727273,2092.1225,48.218,623.44,317.32875,9.0,6.0,2.0,0.0,5.0,4.0,6.0,17.0,11.0,16.0,10.0,3.0,8.0,1160.21,25.34,630.3,0.0,30.6,140.32,272.55,1739.48,42.69,4373.3,144.76,665.74,901.12,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,0.5,0.5
CUST_0147,203.49,75.18,296.46,80.2,10.89,12.31,1052.54,126.13,21.65,1512.61,19.84,10.7,556.82,158.57066666666665,92.93666666666667,252.15250000000003,197.62,10.89,75.41888888888889,2008.6592857142857,405.0670588235294,22.904,2093.0570588235296,22.448333333333334,236.34666666666666,556.82,15.0,9.0,12.0,4.0,1.0,9.0,14.0,17.0,5.0,17.0,6.0,3.0,1.0,520.41,328.61,934.96,483.42,10.89,132.58,5000.0,1302.55,31.58,4610.85,43.55,535.51,556.82,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0
CUST_0148,711.38,43.86,363.12,128.27,31.15,5.57,36.73,67.98,10.06,2126.7,10.87,33.78,932.92,556.735,44.82214285714286,375.39000000000004,278.71714285714285,31.198571428571427,61.314,77.48769230769231,315.31916666666666,23.40125,2772.276428571429,18.27764705882353,176.8344,775.6425,8.0,14.0,4.0,7.0,7.0,5.0,13.0,12.0,16.0,14.0,17.0,25.0,4.0,2172.92,121.14,632.36,1260.61,71.78999999999999,94.27,158.7,646.8,62.45,6000.0,68.22,700.4,1436.17,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.9550066666666667,0.5,0.5,1.0
CUST_0149,122.58,13.86,146.14,38.32,21.27,20.49,470.29,17.26,102.68,753.43,0.0,39.81,491.48,260.76714285714286,12.64875,116.3625,50.925,22.605999999999998,103.23636363636363,2287.915,127.91199999999999,103.58923076923078,2142.4282352941177,0.0,90.42928571428571,558.686,14.0,8.0,8.0,4.0,15.0,11.0,8.0,5.0,13.0,17.0,0.0,14.0,5.0,1029.12,43.6,447.52,70.61,86.87,294.69,5000.0,336.65999999999997,618.73,6000.0,0.0,675.73,880.92,0.5,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.5
CUST_0150,1020.93,29.03,357.42,579.65,96.13,5.86,645.27,46.38,58.44,126.76,13.53,30.64,54.24,441.5530769230769,54.961666666666666,359.89750000000004,535.75625,47.007999999999996,77.3675,1356.5608333333332,247.52,21.363333333333333,486.14399999999995,25.16090909090909,395.243,48.255,13.0,6.0,4.0,16.0,10.0,4.0,12.0,7.0,9.0,10.0,11.0,10.0,4.0,1964.61,152.5,972.96,2571.1,77.76,208.08,5159.79,390.57,37.89,1292.25,59.19,1343.3899999999999,121.33000000000001,1.0,0.5,1.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0
CUST_0151,225.0,81.01,125.88,859.49,17.66,6.83,42.77,32.36,317.69,156.22,17.76,12.27,0.0,118.731875,65.556,240.15333333333334,1016.765,14.663333333333332,94.2675,72.91923076923078,296.425,202.5711111111111,1268.0344444444445,39.074,317.21999999999997,0.0,16.0,5.0,12.0,8.0,6.0,4.0,13.0,6.0,9.0,9.0,10.0,5.0,0.0,327.24,91.91,681.3,5000.0,26.58,141.11,193.01,983.21,463.55,3000.0,67.99,658.92,0.0,0.5,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0
CUST_0152,719.77,56.53,910.47,377.15,14.49,9.72,45.09,72.87,9.34,4307.19,17.13,62.83,350.1,424.3633333333334,62.416999999999994,346.77888888888884,308.9426315789474,7.338333333333334,88.10166666666667,106.18,249.87875,8.38375,3000.0,25.671363636363637,286.3616666666667,316.40000000000003,9.0,10.0,9.0,19.0,6.0,6.0,9.0,8.0,8.0,4.0,22.0,6.0,3.0,1519.91,187.37,866.22,1047.69,12.51,266.85,275.25,333.59,17.11,6000.0,104.84,825.74,441.5,1.0,0.6680887372013652,0.5,0.5,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0
CUST_0153,237.45,78.23,978.84,364.86,26.34,10.03,32.63,38.32,17.73,1908.97,15.06,90.78,691.26,403.68416666666667,147.77625,631.3218181818182,375.13647058823534,18.43,273.22499999999997,86.95,259.51874999999995,18.8,2331.435,17.46875,562.0266666666666,301.26599999999996,12.0,8.0,11.0,17.0,6.0,2.0,4.0,8.0,14.0,8.0,16.0,9.0,10.0,1116.3400000000001,562.82,1451.72,1605.38,50.31,317.53,100.79,755.28,50.95,6000.0,80.88,909.55,1170.91,1.0,0.5,0.5,0.5,1.0,1.0,0.5,1.0,1.0,1.0,1.4135922330097086,0.5,2.0
CUST_0154,1512.78,70.29,364.65,306.95,20.15,16.59,58.41,16.8,7.34,1405.8,19.52,35.36,29.35,614.283,54.588750000000005,349.03599999999994,1236.948,18.602857142857143,108.26529411764706,159.96333333333334,303.16,12.846,2597.2433333333333,38.681666666666665,227.58800000000002,24.7,10.0,8.0,10.0,5.0,7.0,17.0,3.0,3.0,5.0,6.0,12.0,10.0,6.0,2353.59,169.11,1000.0,3625.76,73.86,431.12,183.07,515.39,35.72,3000.0,133.63,800.0,43.379999999999995,1.0,2.0,1.0,1.0,0.5,0.5,1.0,1.0,0.5,1.0,1.0,0.5,1.0
CUST_0155,401.35,73.7,103.62,470.71,21.08,17.0,501.88,168.05,136.3,230.5,13.25,100.23,555.25,348.855,32.14,80.94749999999999,257.7125,31.822857142857142,99.45631578947369,802.2816666666666,358.59230769230766,156.47363636363636,290.08714285714285,41.123333333333335,304.8311111111111,561.5828571428572,2.0,10.0,8.0,16.0,14.0,19.0,18.0,13.0,11.0,7.0,15.0,9.0,14.0,442.82,70.5,373.71,928.23,117.94,293.15999999999997,5000.0,1000.0,443.65999999999997,320.96,127.38,627.29,2472.57,1.0,0.5,1.0,2.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,1.0,0.5
CUST_0156,371.08,121.38,224.29,0.0,12.01,86.27,217.2,5.42,8.79,2241.36,5.15,0.48,344.89,201.608,123.88166666666666,218.39916666666667,0.0,13.8095,136.58705882352942,403.15076923076924,148.515,9.955,2337.98125,12.8275,5.5520000000000005,345.53249999999997,5.0,6.0,12.0,0.0,20.0,17.0,13.0,4.0,2.0,16.0,4.0,5.0,4.0,579.02,358.02,622.44,0.0,56.87,399.53999999999996,1385.6399999999999,356.7,11.17,6000.0,15.52,8.13,981.75,1.0,1.0,0.6318646580479191,0.0,0.5,0.5,2.0,0.5,1.0,2.0,0.5,0.5,1.0
CUST_0157,389.57,48.13,55.45,40.4,18.55,15.8,28.49,75.67,9.08,145.95,4.17,0.0,1505.09,381.42499999999995,24.458571428571425,100.70000000000002,76.825,17.963333333333335,146.26916666666668,71.24333333333334,318.82153846153847,19.855,2121.7833333333333,9.320769230769232,0.0,626.66,2.0,7.0,13.0,6.0,6.0,12.0,9.0,13.0,4.0,6.0,13.0,0.0,2.0,405.9,57.15,561.77,129.53,34.72,392.53999999999996,186.11,718.81,39.32,6000.0,26.43,0.0,1207.26,1.0,1.0,0.5,1.0,1.0,0.5,1.0,1.0,0.5,1.0,1.0,0.0,1.0
CUST_0158,244.08,29.39,45.34,243.42,35.04,110.51,187.85,168.18,77.96,2007.17,9.74,37.09,997.36,188.851,16.279999999999998,46.028,250.23357142857142,16.956470588235295,112.28678571428573,814.8874999999999,465.276,60.281333333333336,3000.0,18.642857142857142,139.86714285714285,444.77375,10.0,9.0,5.0,14.0,17.0,28.0,12.0,10.0,15.0,2.0,14.0,7.0,16.0,917.6200000000001,55.75,98.8,1433.71,55.33,492.56000000000006,5000.0,728.1700000000001,350.24,3000.0,47.45,596.52,2066.05,1.0,1.0,1.0,1.0,0.5,0.5,0.5,1.0,0.5,1.0,1.0,0.5,1.0
CUST_0159,392.75,28.93,626.14,86.37,19.14,28.9,1122.78,113.7,618.54,5300.57,14.11,8.19,27.77,387.49666666666667,25.178571428571427,244.88636363636363,182.2166666666667,19.034,152.44809523809522,2827.4744444444445,470.55071428571426,270.92,2626.8141176470585,34.36,488.16,27.77,3.0,7.0,11.0,3.0,5.0,21.0,9.0,14.0,3.0,17.0,5.0,1.0,1.0,589.6,62.85,855.79,312.73,33.47,429.59,5000.0,1100.93,400.0,6000.0,54.61,488.16,27.77,1.0,0.5,2.0,1.0,1.0,0.5,0.5,0.5,1.0,2.0,1.0,0.5,1.0
CUST_0160,571.01,143.54,98.39,453.54,17.79,10.71,53.88,15.0,400.0,3433.56,10.43,32.38,261.62,600.585,98.25714285714287,167.14999999999998,694.6133333333333,30.111818181818183,61.80857142857143,138.14,295.7266666666667,400.0,2353.557894736842,23.39,182.46272727272728,239.57875,4.0,21.0,13.0,6.0,11.0,7.0,4.0,3.0,3.0,19.0,9.0,11.0,8.0,787.63,445.65000000000003,809.2900000000001,1884.15,112.91,156.2,194.41,305.15,400.0,9000.0,42.07,456.41,446.4,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.5,1.0
CUST_0161,1023.34,132.62,286.36,26.17,12.1,41.78,45.05,240.58,59.53,1878.12,6.56,58.9,271.78,745.533,65.59555555555556,269.755,54.8,25.125,106.36272727272727,95.29100000000001,473.0285714285714,21.325714285714287,2427.6580000000004,16.105,511.03266666666667,352.9057142857143,10.0,9.0,6.0,1.0,4.0,22.0,10.0,14.0,7.0,10.0,6.0,15.0,7.0,2087.1,340.96,583.92,54.8,46.13,510.16999999999996,179.47,2000.0,39.16,3000.0,29.2,1275.19,1119.11,1.6058861164427383,1.0,1.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,0.5,1.0,1.0
CUST_0162,78.13,180.21,139.23,115.68,82.39,26.2,64.64,66.18,392.74,1651.93,12.14,3.79,317.69,95.73636363636363,108.82181818181817,122.41999999999999,190.0441176470588,31.160869565217393,146.857,73.2575,298.7441666666667,227.71857142857144,2672.3607692307696,22.253999999999998,33.567142857142855,244.59750000000003,11.0,11.0,2.0,17.0,23.0,20.0,8.0,12.0,14.0,13.0,10.0,7.0,4.0,439.84,408.23,184.01,857.48,186.42,533.25,158.81,710.11,400.0,3000.0,98.71000000000001,100.93,639.19,0.5,1.0,1.0,1.0,1.0,0.672666495242993,0.5,1.0,2.0,0.5,1.0,0.5,1.0
CUST_0163,374.54,22.93,58.9,112.1,74.92,0.55,97.27,9.48,20.92,4585.42,2.5,11.08,312.66,313.80428571428575,24.592000000000002,51.833333333333336,206.93200000000002,32.809999999999995,15.07,411.98199999999997,258.245,18.905,2729.023333333333,6.3975,74.61111111111111,711.2766666666666,14.0,5.0,9.0,5.0,12.0,2.0,10.0,2.0,2.0,9.0,4.0,9.0,6.0,1604.73,39.65,84.84,395.39,122.86,15.64,1329.6,433.58,21.05,3000.0,6.9,126.53,2059.39,1.0,1.0,1.0,0.5,2.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0070689655172413,1.0
CUST_0164,198.31,156.77,78.44,108.28,43.35,62.97,1072.52,17.39,72.18,145.04,0.0,29.13,395.91,221.04416666666668,97.88,158.548,176.17545454545456,19.273333333333333,141.36176470588236,2597.578571428571,315.64000000000004,99.25750000000001,288.415,0.0,300.06916666666666,346.95500000000004,12.0,5.0,5.0,11.0,15.0,17.0,7.0,3.0,8.0,2.0,0.0,12.0,10.0,618.08,255.51,386.63,372.33,44.01,540.98,5000.0,454.31,387.62,361.1,0.0,632.01,1118.2,1.0,1.0,1.0,0.5,0.5,0.5849306862912887,0.5,1.0,1.0,1.0,0.0,2.0,1.0
CUST_0165,238.11,15.98,51.97,100.12,30.22,9.2,756.61,40.98,27.57,813.24,19.17,67.95,271.26,182.803,18.346,49.245000000000005,197.515,20.643333333333334,62.50625,2395.2279166666667,314.0157142857143,16.955714285714286,2545.657,44.9025,592.6428571428571,194.35399999999998,10.0,10.0,2.0,2.0,6.0,8.0,24.0,7.0,7.0,10.0,8.0,7.0,10.0,601.94,45.89,66.4,212.18,25.2,112.99,7576.48,743.03,59.910000000000004,3000.0,80.0,800.0,615.7,1.0,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.9247958347649127,1.0,1.0,1.0
CUST_0166,225.93,15.11,128.96,325.42,4.02,12.71,49.71,29.98,6.33,264.48,12.21,11.29,446.58,236.657,30.410833333333333,177.697,152.614375,4.246,127.73454545454547,141.33666666666667,253.04285714285714,5.371111111111111,1813.9199999999998,27.77375,25.68846153846154,443.80384615384617,10.0,12.0,10.0,16.0,5.0,11.0,3.0,7.0,9.0,13.0,8.0,13.0,13.0,666.92,94.54,732.5,767.57,5.39,324.49,198.44,393.97,12.09,6000.0,68.5,95.23,2004.39,0.5,0.5,1.0,0.5,0.5,0.5,1.0,1.0,1.0,0.5,0.5,0.5,0.5
